"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1151","LIVE on https://t.co/tbnm0g7QDF 
Baking stream! Come hangout and chill while I bake some banana bread muffins https://t.co/agLlGVDm19",FALSE,0,NA,2020-04-19 23:47:01,TRUE,NA,"1252020911366168576",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ArtSchu",3,FALSE,FALSE,NA,NA
"1152","Chocolate chip peanut butter cookies #sanjose #california #baking #quarantinebaking https://t.co/kRmV1xaHXP",FALSE,1,NA,2020-04-19 23:46:02,TRUE,NA,"1252020662803156992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dtmshsj",0,FALSE,FALSE,NA,NA
"1153","From scratch...butter pound cake with chocolate chips, fudge glaze and dusted with powdered sugar #baking https://t.co/1mN7a8TKgl",FALSE,0,NA,2020-04-19 23:43:58,TRUE,NA,"1252020144190238735",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","valerieallen817",0,FALSE,FALSE,NA,NA
"1154","#covidbaking Woo! Turned out so well! #yum #baking https://t.co/YX0r1b3JIa",FALSE,0,NA,2020-04-19 23:37:53,FALSE,NA,"1252018612589727745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heritic69",0,FALSE,FALSE,NA,NA
"1155","Today my friend and I baked for first time cinnamon rolls 

Have you tried or done something new during this quar https://t.co/piM7Kg3sbi",FALSE,0,NA,2020-04-19 23:37:18,TRUE,NA,"1252018465780703234",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Between_Books_",0,FALSE,FALSE,NA,NA
"1156","Carrot cake action shot. #baking https://t.co/vNFU3zJxrJ https://t.co/yw4EtBnAt0",FALSE,3,NA,2020-04-19 23:37:07,FALSE,NA,"1252018422340358147",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","multiplexer",0,FALSE,FALSE,NA,NA
"1157","Day 35: Pinkalicious inspired salted caramel cupcakes with this cutie. #Pinkalicious #saltedcaramel #baking https://t.co/HE7cx4xzxX",FALSE,1,NA,2020-04-19 23:34:40,TRUE,NA,"1252017803525156864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","scofro14",0,FALSE,FALSE,NA,NA
"1158"," #Everyone is seemingly #cooking and #baking at #home. Here are #homemade #eggcustardtarts. &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;
   https://t.co/p7pGOFyBd5",FALSE,0,NA,2020-04-19 23:33:13,TRUE,NA,"1252017439124058112",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MrAEChan",0,FALSE,FALSE,NA,NA
"1159","@kingarthurflour Back of the bag oatmeal bread recipe never fails, never disappoints!  #BreadMaking #baking #bread https://t.co/F05TeEDvzu",FALSE,1,"kingarthurflour",2020-04-19 23:25:47,TRUE,NA,"1252015566820343810","16419529","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cbwebster",0,FALSE,FALSE,NA,NA
"1160","We love Banana Bread. #betsybeeskitchen #bananabread #love #baking #quarantine #socialdistancing #washyourhands https://t.co/QFsCXdR0pi",FALSE,0,NA,2020-04-19 23:25:44,TRUE,NA,"1252015555571318785",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","betscbee",0,FALSE,FALSE,NA,NA
"1161","Celebrated the warm weather weve been having by making a key lime rum cake!  I went a little overboard on the glaz https://t.co/r64mX0hJ1w",FALSE,2,NA,2020-04-19 23:21:30,TRUE,NA,"1252014490465566721",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DarrenLove202",0,FALSE,FALSE,NA,NA
"1162","My weekend was basically this #baking https://t.co/c7oJCpzBCR",FALSE,7,NA,2020-04-19 23:17:02,FALSE,NA,"1252013367990063109",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stephanysmind",0,FALSE,FALSE,NA,NA
"1163","I think I have a problem with sprinkles. I still haven't used these easter ones....a little late now lol 
#baking https://t.co/TUOhl8Znuz",FALSE,2,NA,2020-04-19 23:16:53,TRUE,NA,"1252013330107072513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AshleyJ306",1,FALSE,FALSE,NA,NA
"1164","Baking bread for the family? Check out the Chefast Bread Making Accessory Kit with a multipurpose dough scra https://t.co/veiSXe5ejL",FALSE,0,NA,2020-04-19 23:16:02,TRUE,NA,"1252013116365340676",NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>","chefastbrand",0,FALSE,FALSE,NA,NA
"1165","7 Wondrous Breads to Make When Youve Had Enough Sourdough.
Theres a wide world of recipes that dont require buyi https://t.co/bG8I7MQdKW",FALSE,2,NA,2020-04-19 23:14:00,TRUE,NA,"1252012601866772481",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WaterlooLibrary",0,FALSE,FALSE,NA,NA
"1166","@altonbrown for the WIN!!! If you want to try and make a soft pretzel at home and have failed miserably before (LIK https://t.co/osJDEs0Ikg",FALSE,0,"altonbrown",2020-04-19 23:13:18,TRUE,NA,"1252012428189208583","293850289","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ShawnaHamic",0,FALSE,FALSE,NA,NA
"1167","Thelma &amp; Louise-approved Apple Cinnamon mini muffins. #baking #muffins #muffinstagram #thelmaandlouise #whynot https://t.co/ZrgeXgTYGs",FALSE,0,NA,2020-04-19 23:13:08,FALSE,NA,"1252012383729524736",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Buggerwow",0,FALSE,FALSE,NA,NA
"1168","Sunday #baking - supermarket-style sandwich #bread https://t.co/8iCMqMvA3R",FALSE,2,NA,2020-04-19 23:09:59,FALSE,NA,"1252011591119310849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrGaellon",0,FALSE,FALSE,NA,NA
"1169","Today's bake: banana bread and orange white chocolate chip cookies. Mmm mm!! 
#baking #homemade #bananabread https://t.co/FvFS1d3EeA",FALSE,1,NA,2020-04-19 23:09:28,TRUE,NA,"1252011460265422848",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","randgmom",0,FALSE,FALSE,NA,NA
"1170","#candiedpecans #pecans #sogood #baking? #sortof #experiment @ Casselberry, Florida https://t.co/92kw1nPrgw",FALSE,0,NA,2020-04-19 23:08:35,FALSE,NA,"1252011239200473093",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BellaLuna129",0,FALSE,FALSE,"-81.3229","28.6596"
"1171","Potato rolls - hot out of the oven! #baking #rolls #homemade https://t.co/y6ASEbo8Jf",FALSE,0,NA,2020-04-19 23:07:40,FALSE,NA,"1252011008144506880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AuthenticStyle",0,FALSE,FALSE,NA,NA
"1172","Cinnamon rolls with cream cheese frosting!! #baking #cinnamonroll https://t.co/CDftQV9TYB",FALSE,0,NA,2020-04-19 23:06:36,FALSE,NA,"1252010740107509760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AuthenticStyle",0,FALSE,FALSE,NA,NA
"1173","Today Im making Blueberry Breakfast Cake. Well see how it goes! #quarantinelife #blueberrycake #baking https://t.co/OCpGu9qUjw",FALSE,0,NA,2020-04-19 23:06:13,FALSE,NA,"1252010643332509698",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","_Irene_Adler",0,FALSE,FALSE,NA,NA
"1174","I guess I got that stage during this virus. First time wver making it with yogurt and it is delicious https://t.co/U2xV53Tb40",FALSE,0,NA,2020-04-19 23:05:39,TRUE,NA,"1252010502093508613",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tina_B85",0,FALSE,FALSE,NA,NA
"1175","Anyone else discovered an hobby they didnt realize they would love?  #baking #QuarentineLife",FALSE,0,NA,2020-04-19 23:02:26,FALSE,NA,"1252009691690958849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sara37649513",0,FALSE,FALSE,NA,NA
"1176","#lemon crackers. #homemade #baking #yumm https://t.co/fuA2S5xzRA",FALSE,0,NA,2020-04-19 23:01:38,FALSE,NA,"1252009491899600897",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CallingCloud",0,FALSE,FALSE,NA,NA
"1177","Big things popping in my Sunday Kitchen!!! 

#SubdayKitchen #sundayvibes #sunday #fataf #baking #domestic https://t.co/5KU16ZhtXr",FALSE,0,NA,2020-04-19 22:59:29,TRUE,NA,"1252008948506468352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LionessSoRoyal",0,FALSE,FALSE,NA,NA
"1178","Oats! Raisins! These are practically health food! #baking https://t.co/xH60dtuSEg",FALSE,0,NA,2020-04-19 22:57:10,FALSE,NA,"1252008368035725312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imac76",0,FALSE,FALSE,NA,NA
"1179","It may not be traditional but its still finger lickin good!  #smores #dessert #sweets #baking #chocolate https://t.co/vLDZYY794B",FALSE,0,NA,2020-04-19 22:57:01,FALSE,NA,"1252008328961708033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","almstedsmarket",0,FALSE,FALSE,NA,NA
"1180","Sourdough round 2.  Better crust and texture this time!
*
*
*
#sourdough #sourdoughbread #homebaker #homemadebread https://t.co/abEtaKiK9f",FALSE,0,NA,2020-04-19 22:56:00,TRUE,NA,"1252008072375160832",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SUGARbyMichelle",0,FALSE,FALSE,NA,NA
"1181","Cosa fare a mezzanotte e mezza? I pancake 
#pancakes #mezzanotte #midnight #midnightpancakes #instafood https://t.co/aD3dUdmxQT",FALSE,0,NA,2020-04-19 22:49:04,TRUE,NA,"1252006330220662792",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","EleonoraFuriani",0,FALSE,FALSE,NA,NA
"1182","This chocolate chip cookie recipe from @zoebakes is ! A little crisp, a little chewy, and big melty chunks of https://t.co/uc6Uufsmh1",FALSE,2,NA,2020-04-19 22:43:56,TRUE,NA,"1252005036130832384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MNGobbleGal",0,FALSE,FALSE,NA,NA
"1183","Great new #cookbooks to enhance our quarantine #cooking and #baking, Falastin from @Samitamimi and Oats from the No https://t.co/4tPGISwIHg",FALSE,3,NA,2020-04-19 22:42:49,TRUE,NA,"1252004753543847936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lambsearshoney",0,FALSE,FALSE,NA,NA
"1184","Dont hate me for my first attempt at gnoise sponge. Quarantine baking is hard. @PaulHollywood @PrueLeith #baking https://t.co/iWU6FBjQj6",FALSE,1,NA,2020-04-19 22:38:51,TRUE,NA,"1252003755920408577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aewitzgall",0,FALSE,FALSE,NA,NA
"1185","I jumped on the bread train!  
#bread #breadmaking #homemade #homemadefood #homemadebread #baking https://t.co/UJDVepb8NA",FALSE,1,NA,2020-04-19 22:38:27,TRUE,NA,"1252003656838320128",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","stacefaceit",0,FALSE,FALSE,NA,NA
"1186","Why, hello, Garlic Parmesan Beer Bread. You smell amazing. #baking #fromscratch #quarantinecooking https://t.co/ov3brcSDIf",FALSE,0,NA,2020-04-19 22:37:52,FALSE,NA,"1252003510008320000",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DesignedByBH",0,FALSE,FALSE,NA,NA
"1187","When #baking, follow directions. When cooking, go by your own taste. #thisiswhyimfull",FALSE,0,NA,2020-04-19 22:35:42,FALSE,NA,"1252002966048927744",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","ThisIsWhyImFULL",0,FALSE,FALSE,NA,NA
"1188","The latest: whole wheat sourdough with my very own starter! #bread #sourdough #baking https://t.co/eLBcx2qnlV",FALSE,3,NA,2020-04-19 22:35:41,FALSE,NA,"1252002959300472838",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DakotaChambers",0,FALSE,FALSE,NA,NA
"1189","The bread queen @xtinemar and her 4 loaves. Ready for delivery.  #bread #baking https://t.co/iui9rBDueK",FALSE,37,NA,2020-04-19 22:32:03,FALSE,NA,"1252002046976200706",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RaoulMartinezTV",1,FALSE,FALSE,NA,NA
"1190","Corning Cornflower Blue PETITE PAN P-43-B 22 oz. cooking kitchen collectible 1960s 1970s collector microwave vintag https://t.co/TUXXZ1VP7N",FALSE,0,NA,2020-04-19 22:30:23,TRUE,NA,"1252001625847164928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gone2pieces",0,FALSE,FALSE,NA,NA
"1191","Look at this...  https://t.co/s45bkTn9xP fiest day of #Taurusseason #baking and #gardening #sundayvibes #kitchen",FALSE,0,NA,2020-04-19 22:30:07,FALSE,NA,"1252001561548427269",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","curiousonly",0,FALSE,FALSE,NA,NA
"1192","Made doubletree chocolate chip cookies for my husband.#baking #doubletree #cookies #StayHome #Italy #foggia https://t.co/XwYw1McQgZ",FALSE,1,NA,2020-04-19 22:29:18,TRUE,NA,"1252001353993420806",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcconnell_rico",0,FALSE,FALSE,NA,NA
"1193","Todays baking is olive oil cake. Sugar on top of the batter gives a nice sweet and crunchy top hat. One for us and https://t.co/7NkWYMf14D",FALSE,4,NA,2020-04-19 22:29:10,TRUE,NA,"1252001319382134784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brad_oates1",0,FALSE,FALSE,NA,NA
"1194","What to make? Need more biscuits, cake and puddings. #cookbooks #cake #baking https://t.co/oiG6q53JYj",FALSE,0,NA,2020-04-19 22:28:08,FALSE,NA,"1252001059398135809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lucyempson",0,FALSE,FALSE,NA,NA
"1195","Today I baked buns specifically designed to hold two hotdogs at once. Youre welcome. 
#baking #shelterenplace https://t.co/YA28uEFyKk",FALSE,3,NA,2020-04-19 22:26:21,TRUE,NA,"1252000611882741760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SoberChefBen",1,FALSE,FALSE,NA,NA
"1196","I've gone bananas! So I've baked a cake  #baking #cake https://t.co/N00jvJRVPR",FALSE,104,NA,2020-04-19 22:24:08,FALSE,NA,"1252000052958179329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","superjude81",6,FALSE,FALSE,NA,NA
"1197","Attempted my first pound cake! Baking inspiration from @farmwifefeeds ..... smells #yummy #baking #QuarantineActivities",FALSE,0,NA,2020-04-19 22:20:56,FALSE,NA,"1251999246489980931",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JenWackWI",0,FALSE,FALSE,NA,NA
"1198","Bubbles first boule. The ears are a bit to be desired, but thats on me, not Bubbles. #bread #baking #FeedTheSoul https://t.co/Yia2VUOGPX",FALSE,0,NA,2020-04-19 22:20:44,FALSE,NA,"1251999199656390657",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","John_Harbour",0,FALSE,FALSE,NA,NA
"1199","Let's see what you're whipping up! A lot more baking &amp; cooking is going on with people staying at home. Share your https://t.co/tWgHnPhyDs",FALSE,5,NA,2020-04-19 22:17:31,TRUE,NA,"1251998389266296832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GetAssistApp",3,FALSE,FALSE,NA,NA
"1200","First attempt at wheat bread. Came out pretty good. 
.
.
.
#breadbaking #bread #bakingfromscratch #baking #yeast https://t.co/ZnXCCpJFat",FALSE,1,NA,2020-04-19 22:16:46,TRUE,NA,"1251998200338284544",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","killervirgo",0,FALSE,FALSE,NA,NA
"1201","A #baking day #raisinbread #ricepudding #peanutbuttercookies #stayathome #socialdistancing never baked so much in m https://t.co/nh3sbn03lw",FALSE,0,NA,2020-04-19 22:15:44,TRUE,NA,"1251997938919919616",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","NatriceR",0,FALSE,FALSE,NA,NA
"1202","Guess what I am making!!  #bakingmakesmehappy #baking #homemade #homemadeisbest https://t.co/sn9UKuL4Mg",FALSE,0,NA,2020-04-19 22:12:51,FALSE,NA,"1251997215020716033",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","cgrieze",0,FALSE,FALSE,NA,NA
"1203","First time baking banana-raisin-honey cake, probably does not look very fancy, but it actually tastes really good a https://t.co/j2pxKZTJ2F",FALSE,1,NA,2020-04-19 22:11:55,TRUE,NA,"1251996977786691585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","M_Hassan_Afzal",1,FALSE,FALSE,NA,NA
"1204","This Easy Cinnamon Roll Cake Recipe is a favorite of my family! You start with a shortcut, and it can ready to eat https://t.co/cu1DOuwhJ8",FALSE,1,NA,2020-04-19 22:11:21,TRUE,NA,"1251996835931176960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TIGGERR00",0,FALSE,FALSE,NA,NA
"1205","Made a Japanese souffl Cheesecake  Nice and fluffy
.
.
#Dessert #Baking #JapaneseDessert #soufflecheesecake https://t.co/uZQsC174OV",FALSE,0,NA,2020-04-19 22:10:52,TRUE,NA,"1251996716187955200",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","pop_junkie16",0,FALSE,FALSE,NA,NA
"1206","#Baking #Cupcakes #Cakes https://t.co/GT3qvX1U9A",FALSE,1,NA,2020-04-19 22:09:41,FALSE,NA,"1251996418476138496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shiiiva",0,FALSE,FALSE,NA,NA
"1207","Turned out pretty delish!

Chocolate swirl banana bread recipe from the jam lab. 

#bumblybzsbakes #bananabread https://t.co/HZq8OQ7RWQ",FALSE,0,NA,2020-04-19 22:09:35,TRUE,NA,"1251996392819699712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bumblybzs",0,FALSE,FALSE,NA,NA
"1208","#Baking #Cupcakes #Cake  https://t.co/SLT91rgrmO",FALSE,0,NA,2020-04-19 22:09:16,FALSE,NA,"1251996312850927616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shiiiva",0,FALSE,FALSE,NA,NA
"1209","Someone found flour today! Also started an overnight rise and a sourdough starter! Brownies for a friend. :) https://t.co/u64IUif64I",FALSE,1,NA,2020-04-19 22:07:32,TRUE,NA,"1251995877033607168",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DynamicLifePro",0,FALSE,FALSE,"-122.678249","45.518237"
"1210","Breakfast at the bakery just got a whole lot more sugar added to it. 

This is just Hollie playing around shes bore https://t.co/yVfMCZ7hAx",FALSE,0,NA,2020-04-19 22:07:21,TRUE,NA,"1251995829671538692",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Punkrockpastrys",0,FALSE,FALSE,NA,NA
"1211","OK, friends, in this thread I'm going to walk you through how to bake these #yummy lye pretzel rolls. https://t.co/w0G09vCNS0",FALSE,13,NA,2020-04-19 22:07:20,TRUE,NA,"1251995827448528897",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","elmunc",1,FALSE,FALSE,NA,NA
"1212","Check out my homemade hamburger buns!!! They came out like golden brown puffs of yummy goodness! I'm going to make https://t.co/sevNARj5tS",FALSE,0,NA,2020-04-19 22:03:54,TRUE,NA,"1251994962444595204",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OfficialCWerner",0,FALSE,FALSE,NA,NA
"1213","Our lockdown baking is getting exponentially worse #lockdown #baking @sueperkins #bakingfail #bestbaketoday https://t.co/pl7CZlbG2J",FALSE,3,NA,2020-04-19 22:03:36,FALSE,NA,"1251994885235847173",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HeeeenaJ",0,FALSE,FALSE,NA,NA
"1214","Because I told @cdavis366 I would make them . Salted brown butter rice crispy treats with fancysprinkles for the n https://t.co/IMcQpuVujn",FALSE,0,NA,2020-04-19 22:03:12,TRUE,NA,"1251994787491667969",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LeslieKobrin",0,FALSE,FALSE,NA,NA
"1215","#RecipeofWeek
 @Rare_Cooking
Based on Cookery and medicinal recipes of the Granville family (1640-1750), Cooking in https://t.co/Yu0dWUvnbc",FALSE,8,NA,2020-04-19 22:00:07,TRUE,NA,"1251994008634736640",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","DomesticPodcast",3,FALSE,FALSE,NA,NA
"1216","Smells and tastes like @DoubleTree chocolate chip cookies! I miss traveling with the lockdown so this was the perfe https://t.co/YAbU5I9kES",FALSE,2,NA,2020-04-19 21:57:39,TRUE,NA,"1251993390679420929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandratyan",0,FALSE,FALSE,NA,NA
"1217","Sunday funday, each week I try out a new baking recipe. Todays project, homemade m&amp;m chocolate chip cookies! https://t.co/7Olky7hAg5",FALSE,8,NA,2020-04-19 21:56:39,TRUE,NA,"1251993136592797697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DVellaClass",0,FALSE,FALSE,NA,NA
"1218","Is anyone #baking this weekend? What are you making?! I wanna see!!",FALSE,0,NA,2020-04-19 21:56:26,FALSE,NA,"1251993084268670976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jocooks_com",0,FALSE,FALSE,NA,NA
"1219","A cake of biblical proportions! 200 year old Amish scripture cake recipe. With whipped cream cheese frosting! https://t.co/S68DYh1K94",FALSE,1,NA,2020-04-19 21:54:44,TRUE,NA,"1251992654281232384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShineALightJ",0,FALSE,FALSE,NA,NA
"1220","Baked a banana, chocolate chip and peacan loaf. It smells  @BakEd2020 @Mood4FoodED #baking https://t.co/mQQSGRj685",FALSE,15,NA,2020-04-19 21:54:23,FALSE,NA,"1251992567555768320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MissMohsin86",0,FALSE,FALSE,NA,NA
"1221","#baking lemon-vanilla mini bundt cakes #foodie #foodiefiles #cooking #food #cake #dessert https://t.co/mHBvn1905k",FALSE,0,NA,2020-04-19 21:50:34,FALSE,NA,"1251991604480503808",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","L3BrandDotCom",0,FALSE,FALSE,NA,NA
"1222","Cookies or cake? Chocolate or vanilla? No need to decide with these Black and White Cookies! #cookies #recipe https://t.co/hvKsq0jhS4",FALSE,1,NA,2020-04-19 21:49:04,TRUE,NA,"1251991230105485312",NA,"<a href=""https://coschedule.com"" rel=""nofollow"">CoSchedule</a>","BnsnBrnrBakery",0,FALSE,FALSE,NA,NA
"1223","Coconut Pecan Chocolate Chip Cookies!  #Baking #Homemade #Cookies #Goodies #Delish #Horsepeopleproblems https://t.co/OP7GTmwAXp",FALSE,33,NA,2020-04-19 21:47:19,FALSE,NA,"1251990787983802374",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ClothesHorse39",0,FALSE,FALSE,NA,NA
"1224","Therapy - #baking a total sensory experience a bit like a mindful meditation and you get to eat the results of yo https://t.co/hnwlG2l22o",FALSE,1,NA,2020-04-19 21:42:20,TRUE,NA,"1251989535912636417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ProBioSkin",0,FALSE,FALSE,NA,NA
"1225","Sunday herb biscuit making #baking https://t.co/Lgi5x5aXqP",FALSE,16,NA,2020-04-19 21:38:39,FALSE,NA,"1251988607465897984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ErinSpinney",2,FALSE,FALSE,NA,NA
"1226","Fresh out of the oven 
#FiqueEmCasa #StayHome #baking https://t.co/zteuaUCd3A",FALSE,3,NA,2020-04-19 21:37:35,FALSE,NA,"1251988337805660160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnaLemont",0,FALSE,FALSE,NA,NA
"1227","When #baking, follow directions. When cooking, go by your own taste. #thisiswhyimfull",FALSE,0,NA,2020-04-19 21:37:19,FALSE,NA,"1251988270101094401",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","TastyRecipe_",0,FALSE,FALSE,NA,NA
"1228","Homemade carrot cake with cream cheese frosting. #baking https://t.co/ijVBsh6RWm https://t.co/EfkSYkDr69",FALSE,5,NA,2020-04-19 21:37:13,FALSE,NA,"1251988248076877826",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","multiplexer",0,FALSE,FALSE,NA,NA
"1229","Whats cookin good lookin? Find out here! -&gt;&gt; https://t.co/Q8UihvxQEe ! #smallstreamer #SmallStreamerConnect https://t.co/QlFSgN4pd3",FALSE,2,NA,2020-04-19 21:34:43,TRUE,NA,"1251987616737697793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EarlyVix3n",2,FALSE,FALSE,NA,NA
"1230","My pastor (who holds a doctorate) made cookies for the 1st time ever and she wasn't sure how to mix the ingredients https://t.co/EAgVjgpEQX",FALSE,0,NA,2020-04-19 21:32:50,TRUE,NA,"1251987144660434947",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChemicallyYour1",0,FALSE,FALSE,NA,NA
"1231","I have been saying I would try to make tres leches for months now, and I finally did it! 
This is definitely up the https://t.co/uf4YUvm0DZ",FALSE,0,NA,2020-04-19 21:29:50,TRUE,NA,"1251986390063210500",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brokenovenbakes",0,FALSE,FALSE,NA,NA
"1232","Cake or potato what's your guess???

#punkrockpastries #therealpunkrockpastries #baking #burnabyBC #weird https://t.co/mm7MCOe1UI",FALSE,0,NA,2020-04-19 21:28:01,TRUE,NA,"1251985932938629120",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Punkrockpastrys",0,FALSE,FALSE,NA,NA
